"id","org_id","created_date","created_by_user_id","last_modified_date","last_modified_by_user_id","deleted_date","deleted_by_user_id","product_code","product_sku","product_name","product_description","cost_price","cost_price_average","cost_price_percentage","cost_chart_of_accounts","cost_currency","premium_declaration_cost_price","underwriter_cost_price","underwriter_cost_price_percentage","agent_cost_price","agent_cost_price_percentage","sell_currency","sell_price","sell_chart_of_accounts","status","product_type","product_category","pending_product_qty_in_stock","product_qty_in_stock","manage_stock","stock_value","resell_value","minimum_retail_price","maximum_retail_price","template_id","company_id","start_date","end_date","external_reference","sales_unit","recommended_retail_price","weight","service_levy_percentage","admin_fee","service_provision","plan_operating_charge","clip_fee_percentage","location","margin_calculation","supplier_id","part_number","bay","ean_barcode","product_image"
67500,6,,,,777,,,"SP31130","SP31130","SPECTRUM SP31130 122CM TOWED SPIKE-TYPE ROLLER AERATOR","SPECTRUM SP31130 122CM TOWED SPIKE-TYPE ROLLER AERATOR",96.77,113.06,,"4025","GBP",,,,,,"GBP",379.95,"4025","Active","4025 - MISC","26",0,19,1,1838.63,7219.05,,,,,,,"C-SP31130",,,63,,,,,,"",,,,,,
67501,6,,,,777,,,"SP53H-E","SP53H-E","MOUNTFIELD SP53H-E ELITE 3-IN-1 SELF-PROPELLED PETROL LAWNMOWER (WITH ELECTRIC-START HONDA ENGINE)","MOUNTFIELD SP53H-E ELITE 3-IN-1 SELF-PROPELLED PETROL LAWNMOWER (WITH ELECTRIC-START HONDA ENGINE)",278.61,278.61,,"4010","GBP",,,,,,"GBP",366.63,"4010","Active","4010 - WALK BEHIND LAWNMOWERS","31",0,-5,1,-1393.05,-1833.15,,,,,,,"C-SP53H-E",,,32,,,,,,"",,752173,,,,
67502,6,,,,777,,,"SP54179","SP54179","WYNNS CARBURETTOR CLEANER 500ML","WYNNS CARBURETTOR CLEANER 500ML",12,12,,"4098","GBP",,,,,,"GBP",24,"4098","Active","4098 - SPARE PARTS","15",0,12,1,144,288,,,,,,,"C-SP54179",,,,,,,,,"COSH CABINET",,752133,,,,
67503,6,,,,777,,,"SPH900AE","SPH900AE","STIGA SPH900AE 48v PROFESSIONAL CORDLESS LONG REACH HEDGECUTTER","STIGA SPH900AE 48v PROFESSIONAL CORDLESS LONG REACH HEDGECUTTER",188.48,0,,"4012","GBP",,,,,,"GBP",299,"4012","Active","4012 - HANDHELD PRODCUTS","32",0,0,1,0,0,,,,,,,"C-SPH900AE",,,,,,,,,"",,752173,,,,
67504,6,,,,777,,,"SRC36V","SRC36V","STIGA SRC 36V PETROL FRONT TINE TILLER","STIGA SRC 36V PETROL FRONT TINE TILLER",166.94,0,,"4017","GBP",,,,,,"GBP",259,"4017","Active","4017 - TILLERS & CULTIVATORS","32",0,-4,1,-667.76,-1036,,,,,,,"C-SRC36V",,,,,,,,,"",,,,,,
67505,6,,,,777,,,"SSSS","SSSS","","",109.73,109.73,,"4000","GBP",,,,,,"GBP",169,"4000","Active","4000 - Delivery charges - outward freight","1",0,0,1,0,0,,,,,,,"C-SSSS",,,,,,,,,"",,,,,,
67506,6,,,,777,,,"ST300","ST300","EMAK ST300 15M MAINS EXTENSION CABLE","EMAK ST300 15M MAINS EXTENSION CABLE",8.5,0,,"4098","GBP",,,,,,"GBP",16.62,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-ST300",,,0,,,,,,"",,,,,,
67507,6,,,,777,,,"ST4114-149-1205","ST4114-149-1205","GASKET SET   STIHL","GASKET SET   STIHL",0.98,0.98,,"4098","GBP",,,,,,"GBP",9.95,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-ST4114-149-1205",,,,,,,,,"",,,,,,
67508,6,,,,777,,,"ST4128-129-0900","ST4128-129-0900","GASKET SET   STIHL","GASKET SET   STIHL",1.88,1.88,,"4098","GBP",,,,,,"GBP",9.95,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-ST4128-129-0900",,,,,,,,,"",,,,,,
67509,6,,,,777,,,"STIMMERHEAD","STIMMERHEAD","STRIMMER HEAD -                 FITS DM26C","STRIMMER HEAD -                 FITS DM26C",1.36,0,,"4098","GBP",,,,,,"GBP",20.79,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-STIMMERHEAD",,,,,,,,,"",,,,,,
67510,6,,,,777,,,"STRIMMERHEAD","STRIMMERHEAD","STRIMMER HEAD -                 FITS DM26C","STRIMMER HEAD -                 FITS DM26C",1.36,1.36,,"4098","GBP",,,,,,"GBP",20.79,"4098","Active","4098 - SPARE PARTS","20",0,9,1,12.24,187.11,,,,,,,"C-STRIMMERHEAD",,,,,,,,,"",,,,,,
67511,6,,,,777,,,"SURESTART","SURESTART","FUEL ADDITIVE","FUEL ADDITIVE",6.6,6.6,,"4098","GBP",,,,,,"GBP",11.95,"4098","Active","4098 - SPARE PARTS","24",0,-1,1,-6.6,-11.95,,,,,,,"C-SURESTART",,,,,,,,,"COSH CABINET",,,,,,
67512,6,,,"2025-12-09T10:57:30.000Z",24305274,,,"SWC420","SWC420","SEALEY 420CC 15HP WOOD CHIPPER 100MM CAPACITY","SEALEY 420CC 15HP WOOD CHIPPER 100MM CAPACITY",778.98,778.98,,"4015","GBP",,,,,,"GBP",1557.96,"4015","Active","4015 - CHIPPERS & SHREDDERS","24",0,6,1,4673.88,9347.76,,,,,,,"C-SWC240",,,,,,,,,"",,,,,,
67513,6,,,,777,,,"SXDST","SXDST","SNAPPER SXDST 82v CORDLESS GRASS TRIMMER (TOOL ONLY)","SNAPPER SXDST 82v CORDLESS GRASS TRIMMER (TOOL ONLY)",133.23,0,,"4012","GBP",,,,,,"GBP",174.17,"4012","Active","4012 - HANDHELD PRODCUTS","59",0,0,1,0,0,,,,,,,"C-SXDST",,,5.5,,,,,,"",,,,,,
67514,6,,,"2025-12-10T14:57:38.000Z",24305282,,,"B4-9-1.6","B4-9-1.6","TANAKA 4-POINT METAL BRUSHCUTTER BLADE B4/9/1.6","TANAKA 4-POINT METAL BRUSHCUTTER BLADE B4/9/1.6.",11.68,11.68,,"4096","GBP",,,,,,"GBP",21.9,"4096","Active","4096 - CONSUMABLES & DISPOSABLES","20",0,7,1,81.76,153.3,,,,,,,"C-TAN-B4-9-1.6",,,0.5,,,,,,"4B",,752098,,,,
67515,6,,,"2025-11-17T11:42:36.000Z",24305274,,,"RUIKAILI TB51S11","TB51S11","RUIKAILI TB51S11 3-IN-1 SELF-PROPELLED PETROL LAWNMOWER","RUIKAILI TB51S11 3-IN-1 SELF-PROPELLED PETROL LAWNMOWER",125.52,125.52,,"4010","GBP",,,,,,"GBP",251.04,"4010","Active","4010 - WALK BEHIND LAWNMOWERS","26",0,0,1,0,0,,,,,,,"C-TB51S11",,,36,,,,,,"",,,,,,
67516,6,,,"2025-12-10T14:45:55.000Z",24305282,,,"TBA39DUN 13X990LI","TBA39DUN","CUTTING BELT A39 FITS RAC62PR","CUTTING BELT A39 FITS RAC62PR",1.6,1.6,,"4098","GBP",,,,,,"GBP",24.99,"4098","Active","4098 - SPARE PARTS","20",0,4,1,6.4,99.96,,,,,,,"C-TBA39DUN",,,,,,,,,"1D",,,,,,
67517,6,,,,777,,,"TG110000121","TG110000121","REAR WHEEL COVER TG46 TG51 TG56","REAR WHEEL COVER TG46 TG51 TG56",0.18,0,,"4098","GBP",,,,,,"GBP",15,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-TG110000121",,,,,,,,,"",,,,,,
67519,6,,,,777,,,"TG11000024","TG11000024","UPPER HANDLE LOCKING NUT TG40, TG46, TG46SE, TG51, TG56","UPPER HANDLE LOCKING NUT TG40, TG46, TG46SE, TG51, TG56",2.75,2.75,,"4098","GBP",,,,,,"GBP",8.69,"4098","Active","4098 - SPARE PARTS","20",0,5,1,13.75,43.45,,,,,,,"C-TG11000024",,,,,,,,,"TG5C BOX",,,,,,
67520,6,,,,777,,,"TG11000030","TG11000030","FRONT AXLE CLAMP TG56","FRONT AXLE CLAMP TG56",0,0,,"4098","GBP",,,,,,"GBP",0,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-TG11000030",,,,,,,,,"",,,,,,
67521,6,,,,777,,,"TG11000031","TG11000031","REAR GRASS FLAP TG40","REAR GRASS FLAP TG40",1.02,1.02,,"4098","GBP",,,,,,"GBP",16.89,"4098","Active","4098 - SPARE PARTS","20",0,15,1,15.3,253.35,,,,,,,"C-TG11000031",,,,,,,,,"TG7C",,,,,,
67522,6,,,,777,,,"TG11000032","TG11000032","GRASS BAG FLAP TG56","GRASS BAG FLAP TG56",1.25,1.25,,"4098","GBP",,,,,,"GBP",17.96,"4098","Active","4098 - SPARE PARTS","20",0,15,1,18.75,269.4,,,,,,,"C-TG11000032",,,,,,,,,"TG7B",,,,,,
67523,6,,,,777,,,"TG11000041","TG11000041","SIDE DISCHARGE CHUTE TG46, TG46SE, TG51","SIDE DISCHARGE CHUTE TG46, TG46SE, TG51",4,4,,"4098","GBP",,,,,,"GBP",23.14,"4098","Active","4098 - SPARE PARTS","20",0,-1,1,-4,-23.14,,,,,,,"C-TG11000041",,,,,,,,,"TG5D",,,,,,
67524,6,,,,777,,,"TG11000048","TG11000048","GRAB HANDLE TG46, TG46SE, TG51","GRAB HANDLE TG46, TG46SE, TG51",0.35,0.35,,"4098","GBP",,,,,,"GBP",14.42,"4098","Active","4098 - SPARE PARTS","20",0,10,1,3.5,144.2,,,,,,,"C-TG11000048",,,,,,,,,"TG3E",,,,,,
67525,6,,,,777,,,"TG11000048(B)","TG11000048(B)","FRONT HANDLE (BLACK) TG46, TG46SE, TG51","FRONT HANDLE (BLACK) TG46, TG46SE, TG51",0.35,0.35,,"4098","GBP",,,,,,"GBP",14.42,"4098","Active","4098 - SPARE PARTS","20",0,5,1,1.75,72.1,,,,,,,"C-TG11000048(B)",,,,,,,,,"",,,,,,
67526,6,,,,777,,,"TG11000048(G)","TG11000048(G)","FRONT HANDLE (GREY) TG46, TG46SE, TG51","FRONT HANDLE (GREY) TG46, TG46SE, TG51",0.35,0.35,,"4098","GBP",,,,,,"GBP",14.42,"4098","Active","4098 - SPARE PARTS","20",0,14,1,4.9,201.88,,,,,,,"C-TG11000048(G)",,,,,,,,,"TG6 FLOOR",,,,,,
67527,6,,,,777,,,"TG11000053","TG11000053","BATTERY COVER/FLAP","BATTERY COVER/FLAP",0.34,0,,"4098","GBP",,,,,,"GBP",16.23,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-TG11000053",,,,,,,,,"TG6D",,,,,,
67528,6,,,,777,,,"TG11000054","TG11000054","BELT COVER TG40","BELT COVER TG40",0.69,1.9,,"4098","GBP",,,,,,"GBP",19.95,"4098","Active","4098 - SPARE PARTS","20",0,16,1,11.04,319.2,,,,,,,"C-TG11000054",,,,,,,,,"TG3D",,,,,,
67529,6,,,,777,,,"TG11000059","TG11000059","GRASS BAG BLOCKING PLATE","GRASS BAG BLOCKING PLATE",0.45,0.45,,"4098","GBP",,,,,,"GBP",14.45,"4098","Active","4098 - SPARE PARTS","20",0,1,1,0.45,14.45,,,,,,,"C-TG11000059",,,,,,,,,"TG8A",,,,,,
67530,6,,,,777,,,"TG11000080","TG11000080","DECK WASH NOZZLE","DECK WASH NOZZLE",0.25,0.25,,"4098","GBP",,,,,,"GBP",12.3,"4098","Active","4098 - SPARE PARTS","20",0,1,1,0.25,12.3,,,,,,,"C-TG11000080",,,,,,,,,"TG8D BOX",,,,,,
67531,6,,,,777,,,"TG11000084","TG11000084","FRONT WHEEL 6INCH TG40","FRONT WHEEL 6INCH TG40",1.06,3.68,,"4098","GBP",,,,,,"GBP",12.65,"4098","Active","4098 - SPARE PARTS","20",0,108,1,114.48,1366.2,,,,,,,"C-TG11000084",,,,,,,,,"TG4 FLOOR",,,,,,
67532,6,,,,777,,,"TG11000085","TG11000085","FRONT WHEEL 7INCH TG46, TG46SE","FRONT WHEEL 7INCH TG46, TG46SE",1.92,4.65,,"4098","GBP",,,,,,"GBP",13.25,"4098","Active","4098 - SPARE PARTS","20",0,90,1,172.8,1192.5,,,,,,,"C-TG11000085",,,,,,,,,"TG5E",,,,,,
67533,6,,,,777,,,"TG11000086","TG11000086","FRONT WHEEL 8INCH TG51, TG56","FRONT WHEEL 8INCH TG51, TG56",1.46,5.03,,"4098","GBP",,,,,,"GBP",14.62,"4098","Active","4098 - SPARE PARTS","20",0,47,1,68.62,687.14,,,,,,,"C-TG11000086",,,,,,,,,"TG5A",,,,,,
67534,6,,,,777,,,"TG11000088","TG11000088","REAR WHEEL 8INCH TG40","REAR WHEEL 8INCH TG40",1.6,1.73,,"4098","GBP",,,,,,"GBP",14.74,"4098","Active","4098 - SPARE PARTS","20",0,34,1,54.4,501.16,,,,,,,"C-TG11000088",,,,,,,,,"TG3 FLOOR",,,,,,
67535,6,,,,777,,,"TG11000089","TG11000089","REAR WHEEL 10INCH TG46, TG46SE, TG51, TG56","REAR WHEEL 10INCH TG46, TG46SE, TG51, TG56",1.92,1.94,,"4098","GBP",,,,,,"GBP",18.16,"4098","Active","4098 - SPARE PARTS","20",0,55,1,105.6,998.8,,,,,,,"C-TG11000089",,,,,,,,,"TG5E",,,,,,
67536,6,,,,777,,,"TG11000090","TG11000090","WHEEL CAPS TG40","WHEEL CAPS TG40",0.15,0,,"4098","GBP",,,,,,"GBP",12.5,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-TG11000090",,,,,,,,,"TG6D",,,,,,
67537,6,,,,777,,,"TG11000118","TG11000118","HANDRAIL PANEL TG46SE/51/56","HANDRAIL PANEL TG46SE/51/56",1.1,1.1,,"4098","GBP",,,,,,"GBP",28.4,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-TG11000118",,,,,,,,,"TG8A",,,,,,
67538,6,,,"2026-04-16T15:03:19.000Z",24305282,,,"TG11000127","TG11000127","CHARGER TG46SE, TG51, TG56","CHARGER TG46SE, TG51, TG56",22.14,22.14,,"4098","GBP",,,,,,"GBP",35.95,"4098","Active","4098 - SPARE PARTS","20",0,-13,1,-287.82,-467.35,,,,,,,"C-TG11000127",,,,,,,,,"MID 4 SHELF 3",,,,,,
67539,6,,,,777,,,"TG11000148","TG11000148","FRONT HANDLE TG56","FRONT HANDLE TG56",0.68,0.68,,"4098","GBP",,,,,,"GBP",10.91,"4098","Active","4098 - SPARE PARTS","20",0,10,1,6.8,109.1,,,,,,,"C-TG11000148",,,,,,,,,"",,,,,,
67540,6,,,,777,,,"TG11000148(G)","TG11000148(G)","FRONT HANDLE (GREY) TG56","FRONT HANDLE (GREY) TG56",0.68,0.68,,"4098","GBP",,,,,,"GBP",10.91,"4098","Active","4098 - SPARE PARTS","20",0,10,1,6.8,109.1,,,,,,,"C-TG11000148(G)",,,,,,,,,"TG6 FLOOR",,,,,,
67541,6,,,,777,,,"TG11000148(R)","TG11000148(R)","FRONT HANDLE (RED) TG56","FRONT HANDLE (RED) TG56",0.68,0.68,,"4098","GBP",,,,,,"GBP",10.91,"4098","Active","4098 - SPARE PARTS","20",0,4,1,2.72,43.64,,,,,,,"C-TG11000148(R)",,,,,,,,,"TG6D",,,,,,
67542,6,,,,777,,,"TG11000171","TG11000171","GRASSBOX FLAP TG46, 46SE, 51","GRASSBOX FLAP TG46, 46SE, 51",1.21,1.21,,"4098","GBP",,,,,,"GBP",18.51,"4098","Active","4098 - SPARE PARTS","20",0,11,1,13.31,203.61,,,,,,,"C-TG11000171",,,,,,,,,"TG7D",,,,,,
67543,6,,,,777,,,"TG11000174","TG11000174","SIDE EJECT FLAP TG46/51","SIDE EJECT FLAP TG46/51",1.8,1.8,,"4098","GBP",,,,,,"GBP",16.39,"4098","Active","4098 - SPARE PARTS","20",0,2,1,3.6,32.78,,,,,,,"C-TG11000174",,,,,,,,,"TG3E",,,,,,
67544,6,,,,777,,,"TG11000176","TG11000176","FRONT PANEL TG46, TG46SE, TG51","FRONT PANEL TG46, TG46SE, TG51",1,1,,"4098","GBP",,,,,,"GBP",16.73,"4098","Active","4098 - SPARE PARTS","20",0,22,1,22,368.06,,,,,,,"C-TG11000176",,,,,,,,,"TG4 FLOOR",,,,,,
67545,6,,,,777,,,"TG11000177","TG11000177","NYLON BEARING SET TG40/46/51","NYLON BEARING SET TG40/46/51",0.3,0.3,,"4098","GBP",,,,,,"GBP",14.77,"4098","Active","4098 - SPARE PARTS","20",0,1,1,0.3,14.77,,,,,,,"C-TG11000177",,,,,,,,,"TG5C BOX",,,,,,
67546,6,,,,777,,,"TG11000178","TG11000178","BELT COVER TG46, TG46SE","BELT COVER TG46, TG46SE",0.78,2.93,,"4098","GBP",,,,,,"GBP",22.95,"4098","Active","4098 - SPARE PARTS","20",0,6,1,4.68,137.7,,,,,,,"C-TG11000178",,,,,,,,,"TG3E",,,,,,
67547,6,,,,777,,,"TG11000181","TG11000181","INNER REAR WHEEL BACKING TG46, TG46SE, TG51","INNER REAR WHEEL BACKING TG46, TG46SE, TG51",8.2,8.2,,"4098","GBP",,,,,,"GBP",16.4,"4098","Active","4098 - SPARE PARTS","20",0,4,1,32.8,65.6,,,,,,,"C-TG11000181",,,,,,,,,"TG3A",,,,,,
67548,6,,,,777,,,"TG11000184","TG11000184","HEIGHT ADJUSTMENT HANDLE","HEIGHT ADJUSTMENT HANDLE",0.85,0.85,,"4098","GBP",,,,,,"GBP",18.4,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-TG11000184",,,,,,,,,"TG6D",,,,,,
67549,6,,,,777,,,"TG11000185","TG11000185","REAR WHEEL BACKING TG40","REAR WHEEL BACKING TG40",3,3,,"4098","GBP",,,,,,"GBP",12.36,"4098","Active","4098 - SPARE PARTS","20",0,2,1,6,24.72,,,,,,,"C-TG11000185",,,,,,,,,"TG5B",,,,,,
67550,6,,,,777,,,"TG11000197","TG11000197","SIDE DISCHARGE CHUTE TG56","SIDE DISCHARGE CHUTE TG56",7.4,7.4,,"4098","GBP",,,,,,"GBP",13.65,"4098","Active","4098 - SPARE PARTS","20",0,-1,1,-7.4,-13.65,,,,,,,"C-TG11000197",,,,,,,,,"TG3D",,,,,,
67551,6,,,,777,,,"TG11000198","TG11000198","SIDE DISCHARGE DEFLECTOR FLAP TG56","SIDE DISCHARGE DEFLECTOR FLAP TG56",1.5,1.5,,"4098","GBP",,,,,,"GBP",15.95,"4098","Active","4098 - SPARE PARTS","20",0,-1,1,-1.5,-15.95,,,,,,,"C-TG11000198",,,,,,,,,"TG3D",,,,,,
67552,6,,,,777,,,"TG11000199","TG11000199","BELT GUARD TG56","BELT GUARD TG56",1.44,1.44,,"4098","GBP",,,,,,"GBP",16.82,"4098","Active","4098 - SPARE PARTS","20",0,15,1,21.6,252.3,,,,,,,"C-TG11000199",,,,,,,,,"TG5D",,,,,,
67553,6,,,,777,,,"TG11000201","TG11000201","FRONT PANEL TG56","FRONT PANEL TG56",1.02,1.02,,"4098","GBP",,,,,,"GBP",18.33,"4098","Active","4098 - SPARE PARTS","20",0,28,1,28.56,513.24,,,,,,,"C-TG11000201",,,,,,,,,"TG4C",,,,,,
67554,6,,,,777,,,"TG12000030","TG12000030","REAR AXLE TG46","REAR AXLE TG46",2.19,2.5,,"4098","GBP",,,,,,"GBP",34.99,"4098","Active","4098 - SPARE PARTS","20",0,21,1,45.99,734.79,,,,,,,"C-TG12000030",,,,,,,,,"TG8B",,,,,,
67555,6,,,,777,,,"TG12000033","TG12000033","REAR AXLE TG40","REAR AXLE TG40",1.84,2.82,,"4098","GBP",,,,,,"GBP",32.89,"4098","Active","4098 - SPARE PARTS","20",0,6,1,11.04,197.34,,,,,,,"C-TG12000033",,,,,,,,,"TG6C",,,,,,
67556,6,,,,777,,,"TG12000141","TG12000141","BLADE BOSS TG40, TG46, TG46SE, TG51SE","BLADE BOSS TG40, TG46, TG46SE, TG51SE",0.98,2.71,,"4098","GBP",,,,,,"GBP",24.6,"4098","Active","4098 - SPARE PARTS","20",0,33,1,32.34,811.8,,,,,,,"C-TG12000141",,,,,,,,,"TG3C BOX",,,,,,
67557,6,,,,777,,,"TG12000150","TG12000150","BLADE TG40S","BLADE TG40S",1.44,1.44,,"4098","GBP",,,,,,"GBP",29.95,"4098","Active","4098 - SPARE PARTS","20",0,127,1,182.88,3803.65,,,,,,,"C-TG12000150",,,,,,,,,"DC FLOOR",,,,,,
67558,6,,,,777,,,"TG12000152","TG12000152","BLADE TG46, TG46SE","BLADE TG46, TG46SE",2.4,2.4,,"4098","GBP",,,,,,"GBP",34.95,"4098","Active","4098 - SPARE PARTS","20",0,13,1,31.2,454.35,,,,,,,"C-TG12000152",,,,,,,,,"DC FLOOR",,,,,,
67559,6,,,"2026-04-15T11:42:30.000Z",24305282,,,"TG12000153","TG12000153","BLADE TG51SE","BLADE TG51SE",2.6,2.6,,"4098","GBP",,,,,,"GBP",39.95,"4098","Active","4098 - SPARE PARTS","20",0,154,1,400.4,6152.3,,,,,,,"C-TG12000153",,,,,,,,,"DC FLOOR",,,,,,
67560,6,,,,777,,,"TG12000161","TG12000161","LOWER HANDLE BAR TG46","LOWER HANDLE BAR TG46",2.68,2.68,,"4098","GBP",,,,,,"GBP",28.2,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-TG12000161",,,,,,,,,"TG7A",,,,,,
67561,6,,,,777,,,"TG12000163","TG12000163","UPPER HANDLE TG46/51","UPPER HANDLE TG46/51",2.1,2.1,,"4098","GBP",,,,,,"GBP",28.95,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-TG12000163",,,,,,,,,"TG7A",,,,,,
67562,6,,,,777,,,"TG12000170","TG12000170","BLADE WASHER TG40, TG465, TG46SE, TG51, TG56","BLADE WASHER TG40, TG465, TG46SE, TG51, TG56",1.95,1.95,,"4098","GBP",,,,,,"GBP",3.9,"4098","Active","4098 - SPARE PARTS","20",0,15,1,29.25,58.5,,,,,,,"C-TG12000170",,,,,,,,,"TG5B BOX",,,,,,
67563,6,,,,777,,,"TG12000196","TG12000196","UPPER BAR TG46","UPPER BAR TG46",3.6,3.6,,"4098","GBP",,,,,,"GBP",28.9,"4098","Active","4098 - SPARE PARTS","20",0,1,1,3.6,28.9,,,,,,,"C-TG12000196",,,,,,,,,"TG7A",,,,,,
67564,6,,,,777,,,"TG12000200","TG12000200","LOWER ARM BARS TG40","LOWER ARM BARS TG40",1.1,1.1,,"4098","GBP",,,,,,"GBP",25.25,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-TG12000200",,,,,,,,,"TG8D",,,,,,
67565,6,,,,777,,,"TG12000201","TG12000201","LOWER BAR TG46","LOWER BAR TG46",3.6,3.6,,"4098","GBP",,,,,,"GBP",29.95,"4098","Active","4098 - SPARE PARTS","20",0,1,1,3.6,29.95,,,,,,,"C-TG12000201",,,,,,,,,"TG7A",,,,,,
67566,6,,,,777,,,"TG12000257","TG12000257","QUAD TIPPED BLADE 18"" TG46""","QUAD TIPPED BLADE 18"" TG46""",6.31,6.31,,"4098","GBP",,,,,,"GBP",49.95,"4098","Active","4098 - SPARE PARTS","20",0,-2,1,-12.62,-99.9,,,,,,,"C-TG12000257",,,,,,,,,"TG8C",,,,,,
67567,6,,,,777,,,"TG12000258","TG12000258","QUAD TIPPED BLADE 20"" TG51""","QUAD TIPPED BLADE 20"" TG51""",6.84,6.84,,"4098","GBP",,,,,,"GBP",54.95,"4098","Active","4098 - SPARE PARTS","20",0,-2,1,-13.68,-109.9,,,,,,,"C-TG12000258",,,,,,,,,"TG8C",,,,,,
67568,6,,,,777,,,"TG12000280","TG12000280","FRONT AXLE TG46, TG46SE, TG51","FRONT AXLE TG46, TG46SE, TG51",1.92,3.48,,"4098","GBP",,,,,,"GBP",32.76,"4098","Active","4098 - SPARE PARTS","20",0,8,1,15.36,262.08,,,,,,,"C-TG12000280",,,,,,,,,"TG3B",,,,,,
67569,6,,,,777,,,"TG12000287","TG12000287","HEIGHT BRACKET LEFT TG40","HEIGHT BRACKET LEFT TG40",1.15,1.15,,"4098","GBP",,,,,,"GBP",24.95,"4098","Active","4098 - SPARE PARTS","20",0,1,1,1.15,24.95,,,,,,,"C-TG12000287",,,,,,,,,"TG8A",,,,,,
67570,6,,,,777,,,"TG12000288","TG12000288","DECK HEIGHT PLATE TG40","DECK HEIGHT PLATE TG40",1.79,0,,"4098","GBP",,,,,,"GBP",26.24,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-TG12000288",,,,,,,,,"TG8A",,,,,,
67571,6,,,,777,,,"TG12000289","TG12000289","HEIGHT HANDLE LEVER TG46/51/56","HEIGHT HANDLE LEVER TG46/51/56",1.34,1.34,,"4098","GBP",,,,,,"GBP",14.23,"4098","Active","4098 - SPARE PARTS","20",0,1,1,1.34,14.23,,,,,,,"C-TG12000289",,,,,,,,,"TG6D",,,,,,
67572,6,,,,777,,,"TG12000292","TG12000292","FRONT AXLE TG40","FRONT AXLE TG40",1.68,8.48,,"4098","GBP",,,,,,"GBP",25.94,"4098","Active","4098 - SPARE PARTS","20",0,51,1,85.68,1322.94,,,,,,,"C-TG12000292",,,,,,,,,"TG4D",,,,,,
67573,6,,,"2025-11-10T11:53:35.000Z",24305282,,,"TG12000325","TG12000325","BLADE TG56","BLADE TG56",4,4,,"4098","GBP",,,,,,"GBP",39.95,"4098","Active","4098 - SPARE PARTS","20",0,-3,1,-12,-119.85,,,,,,,"C-TG12000325",,,,,,,,,"DC FLOOR",,,,,,
67574,6,,,,777,,,"TG12000326","TG12000326","FRONT AXLE TG56","FRONT AXLE TG56",5,5,,"4098","GBP",,,,,,"GBP",39.6,"4098","Active","4098 - SPARE PARTS","20",0,5,1,25,198,,,,,,,"C-TG12000326",,,,,,,,,"TG5C",,,,,,
67575,6,,,,777,,,"TG12000329","TG12000329","BLADE BOSS & WASHER TG56","BLADE BOSS & WASHER TG56",1.36,9.33,,"4098","GBP",,,,,,"GBP",18.32,"4098","Active","4098 - SPARE PARTS","20",0,19,1,25.84,348.08,,,,,,,"C-TG12000329",,,,,,,,,"TG3C BOX",,,,,,
67576,6,,,,777,,,"TG12000405","TG12000405","BLADE TG56 - INCORRECT BLADE - DO NOT USE","BLADE TG56 - INCORRECT BLADE - DO NOT USE",2.98,2.98,,"4098","GBP",,,,,,"GBP",35,"4098","Active","4098 - SPARE PARTS","20",0,171,1,509.58,5985,,,,,,,"C-TG12000405",,,,,,,,,"DC FLOOR",,,,,,
67577,6,,,,777,,,"TG13000080","TG13000080","TG46SE FRAME","TG46SE FRAME",6.8,6.8,,"4098","GBP",,,,,,"GBP",65.5,"4098","Active","4098 - SPARE PARTS","20",0,1,1,6.8,65.5,,,,,,,"C-TG13000080",,,,,,,,,"UPSTAIRS",,,,,,
67578,6,,,,777,,,"TG13000082","TG13000082","FRAME TG51SE","FRAME TG51SE",7.2,7.2,,"4098","GBP",,,,,,"GBP",64.95,"4098","Active","4098 - SPARE PARTS","20",0,1,1,7.2,64.95,,,,,,,"C-TG13000082",,,,,,,,,"",,,,,,
67579,6,,,,777,,,"TG13000087","TG13000087","FRAME TG40","FRAME TG40",6.2,6.2,,"4098","GBP",,,,,,"GBP",59.95,"4098","Active","4098 - SPARE PARTS","20",0,1,1,6.2,59.95,,,,,,,"C-TG13000087",,,,,,,,,"UPSTAIRS",,,,,,
67580,6,,,,777,,,"TG14000017","TG14000017","THROTTLE CABLE TG46, TG46SE","THROTTLE CABLE TG46, TG46SE",0.8,2.9,,"4098","GBP",,,,,,"GBP",18.38,"4098","Active","4098 - SPARE PARTS","20",0,55,1,44,1010.9,,,,,,,"C-TG14000017",,,,,,,,,"TG4A",,,,,,
