sku,title,barcode
MF-2T2630483/M22,Mountfield 1638H Rear-Collect V-Twin Garden Tractor with Hydrostatic Drive,8008984851542
MF-827M,Mountfield 827M Compact Rear-Collect & Side-Discharge Ride-On Mower with Manual Drive,8008984869905
C-SP53H-E,Mountfield SP53H-E Elite 3-in-1 Self-Propelled Petrol Lawnmower (with Electric-Start Honda Engine),5065022450481
SEAL-LS520H,Sealey LS520H Horizontal Electric Log-Splitter | 5-Tonne/2200w,5051747384941
SEAL-PWM1300,Sealey PWM1300 Petrol Pressure Washer | 150bar/360L/hr,5054511636000
SEAL-PWM2500SP,Sealey PWM2500SP Professional Self-Priming Petrol Pressure Washer | 220bar/450L/hr,0
DM26C,Spectrum DM26C Curved-Shaft Petrol Grass and weed Strimmer,5065022450023
DM26H,Spectrum DM26H Petrol Brushcutter and Strimmer,5065022450047
DM26L,Spectrum DM26L Petrol Brushcutter and Strimmer,5065022450030
DM26PB,Spectrum DM26PB Petrol Leaf Blower,5065022450016
DM26PBV,Spectrum DM26PBV Petrol Blower-Vac,5065022450443
SP22111-4,Spectrum 181kg-Capacity Poly Tipping Cart | SP22111-4,5065022450429
SP22124,Spectrum 227kg-Capacity Steel Tipping Trailer | SP22124,9506272847721
C-SP22125,Spectrum 408kg-Capacity High-Sided Steel Tipping Trailer | SP22125,5065022450436
C-SP22144,Spectrum 272kg-Capacity Poly Tipping Trailer | SP22144,5065022450344
C-SP31105,Spectrum 97cm Towed Lawn & Leaf Sweeper | SP31105,5065022450085
C-SP31109,"Spectrum 122cm - 42"" Towed Lawn & Leaf Sweeper | SP31109",5065022450078
C-SP31128,Spectrum 137cm Towed Lawn & Leaf Sweeper | SP31128,5065022450061
SP31130,Spectrum 122cm Steel Towed Spike-Type Roller Aerator | SP31130,5065022450054
STIG-210870042/ST2,Stiga Silex 87 G Scythe Mower,8008984849419
STIG-278102208/UKS,Stiga GT 500e KIT 48v Cordless Grass-Trimmer (Inc. Battery & Charger),8008984854406
STIG-278302208/UKS,Stiga HT 500e KIT 48v Cordless Hedgetrimmer (Inc. Battery & Charger),8008984854956
STIG-278502208/UKS,Stiga BL 500e KIT 48v Cordless Leaf-Blower (Inc. Battery & Charger),8008984853737
STIG-294513998/ST1,Stiga Twinclip 950e V KIT 48v 4-in-1 Variable-Speed Cordless Lawnmower (Inc. Batteries & Charger),8008984860643
STIG-2F5820245/ST1,Stiga Park 300 LC Front-Cut Ride-On Lawnmower (Inc. 85cm Manual-Lift Deck),0
STIG-2F5820425/ST1,Stiga Park 300 RC Front-Cut Ride-On Lawnmower (Inc. 95cm Electric-Lift Deck),0
TY8000V,Spectrum TY8000V Electric Upright 8-Tonne log Splitter,5065022450313
C-TB51S11,Ruikaili TB51S11 Self-Propelled Petrol Lawnmower | Special Offer,5065022450467
SW420-EXPERT,Spectrum SW420-Expert 2-in-1 Petrol Lawn Scarifier/Aerator,5065022450337
C-TY7000H,Spectrum TY7000H 7 Tonne Log Splitter,5065022450306
C-TY5000H,Spectrum TY5000H 5 Tonne Log Splitter,5065022450290
D-Sealey-LS550V,Sealey LS550V Vertical Electric Log Splitter | 6-Tonne | 3000W,
TG40PD,Spectrum TG40PD Self-Propelled Petrol Lawnmower,5065022450108
TG51PD,Spectrum TG51PD Self-Propelled Petrol Lawnmower,5065022450146
TG60FTTR,"Spectrum TG60FTTR Front-Tine Petrol Cultivator — 212cc, 7HP, 30/60cm Adjustable Width",5065022450207
C-2T2000404/A22,Alpina AT4 84AST 2-in-1 Lawn Tractor,8008984856660
C-2T0510404/A22,Alpina AT3 98AST Side Discharge Lawn Tractor,8008984851177
C-STF600-PRO,Spectrum STF600-PRO Flail Mower,5065022450221
TG48-PRO,Spectrum TG48-PRO Honda Powered Petrol Self Propelled Lawnmower - 4 blade,5065022450177
TG40SE,Spectrum TG40SE Self-Propelled Petrol Lawnmower with Electric Start,5065022450115
C-CL20-R-DUO,Spectrum CL20-R-DUO 2mm Round Strimmer Line,5065022450238
C-CL24-R-DUO,Spectrum CL24-R-DUO 2.4mm Round Strimmer Line,5065022450245
C-CL27-R-DUO,Spectrum CL27-R-DUO 2.7mm Round Strimmer Line,5065022450252
C-CL30-R-DUO,CL40R,5065022450269
CL40-R-DUO,Spectrum CL40-R-DUO 4.0mm Round Strimmer Line,5065022450276
C-299439047/AT1,Atco Liner 16S Self-Propelled Petrol Rear-Roller Lawnmower,8008984839106
C-TY5-7STAND,Spectrum TY5-7 Log Splitter Stand,
C-JCY20G,Sealey JCY20G Green Metal Jerry Can - 20 Litres,5054630362590
C-PFC-SPOUT,Spectrum Metal Jerry Can Spout - PFC-SPOUT,5065022450405
PFC-10G-M,Spectrum PFC-10G-M Jerry Can – 10 Litre,5065022450382
C-PFC-10R-P,Spectrum PFC-10R-P Anti Spill Petrol Can – 10 Litre,5065022450368
PFC-20G-M,Spectrum PFC-20G-M Jerry Can – 20 Litre,5065022450399
C-PFC-20R-P,Spectrum PFC-20R-P Anti Spill Petrol Can – 20 Litre,5065022450375
C-PFC-5R-P,Spectrum PFC-5R-P Anti Spill Petrol Can – 5 Litre,5065022450351
STIGA-398M,Stiga Tornado 398M Side-Discharge Lawn Tractor,
TG50-UTILITY,Spectrum TG50-Utility Lawnmower,5065022450191
GNP560-WT,Spectrum GNP560-WT Wheeled Trimmer,5065022450450
C-T92H,Harry T92H Rear-Collect Lawn Tractor with Hydrostatic Transmission,5391549590011
T84H,Harry T84H Rear-Collect Lawn Tractor with Hydrostatic Drive,5391549590004
C-2T0610483/M22,Mountfield MTF 98H-SD Side-Discharge Lawn Tractor with Hydrostatic Drive,8008984851870
C-HF2317HME,Honda HF 2317 HME Garden Tractor,
C-HF2417HME,HF 2417 HME Premium Lawn Tractor with Versamow® Mulching,
C-DC24-4,*SHOP SOILED* Spectrum DC24-4 Ultra-Compact Rear-Collect/Side-Discharge Ride-On Mower with Manual Drive,5065022450429
C-299489037/AT9,Atco Liner 18SH Self-Propelled Petrol Rear-Roller Lawnmower,8008984817746
C-2T2000404/A22,SLIGHTY SCRATCHED BUT NO GRASS CUT! Alpina AT4 84AST 2-in-1 Lawn Tractor,8008984856660
MIIMO-1000B,Honda Miimo 1000B Robot Lawn Mower,
HRM-1500BC,HONDA HRM 1500BC Live Miimo Robotic Lawnmower,
HRM-2500BC,HONDA Miimo HRM 2500BC Live Robot Lawnmower,
HRM-4000BC-LIVE,HONDA Miimo HRM4000BC-LIVE Robotic Lawn Mower,
HHB25EW,HONDA HHB 25 E Petrol Handheld Leaf Blower,
HHH25S75ET,Honda HHH 25S 75E Hedge Trimmer,
HHB-36-BXB,Honda HHB 36 BXB 36v Cordless Blower,
UMK-425-LE,Honda UMK 425 LE 4-Stroke Brush Cutter,
HRX476QY,Honda HRX 476 QY Self-Propelled Rear Roller Petrol Lawn Mower,
HRN-536-VY,Honda HRN 536 VY Self-Propelled Petrol Lawn Mower,
HRD536QY,Honda HRD 536 QX Self-Propelled Rear Roller Petrol Lawn Mower,
HRD-536-HX,Honda HRD 536 HX Self-Propelled Petrol Lawn Mower,
HHC36-BXB,Honda HHC36 BXB Cordless Chainsaw,
HF-2417-HTE,Honda HF 2417 HTE Premium Garden Tractor,
CV3680XA,Honda CV3680XABM Fast Battery Charger,
FG320,Honda FG320 Petrol Compact Tiller,
HRG416SK,Honda Izy HRG 416 SK Self Propelled Petrol Lawn Mower,
HRG-466-PK,Honda Izy HRG 466 PK Petrol Lawn Mower,
HRG466SK,Honda Izy HRG 466 SK Self-Propelled Petrol Lawn Mower,
HRG466SKEP,Honda Izy HRG 466 SKEP Self-propelled Petrol Lawnmower with Mulching,
MF-2T2630483/M22,SHOP SOILED Mountfield 1638H Rear-Collect V-Twin Garden Tractor with Hydrostatic Drive - INCLUDING FREE PETROL BLOWER VAC WORTH £119.95!!,8008984851542
HFT200,Feider HFT200 Scythe-Bar Mower,3661602048172
TG56-PRO,"Spectrum TG56-Pro Variable Speed, Honda Engine, Petrol Lawnmower - 4 Blade",
WEBB-WBV,Webb Walk-Behind Vacuum,
CS-4010/38,Echo CS-4010/38 2-Stroke Petrol Chainsaw - 38cm bar,
C-TG50-UTILITY-AMZ,Spectrum TG50-Utility Lawnmower (Amazon),5065022450191
C-DM26PBV-AMZ,Spectrum DM26PBV Petrol Blower-Vac (Amazon),5065022450443
C-TG51PD-AMZ,Spectrum TG51PD Self-Propelled Petrol Lawnmower (Amazon),5065022450146
C-TG40SE-AMZ,Spectrum TG40SE Self-Propelled Petrol Lawnmower with Electric Start (Amazon),5065022450115
C-PFC-5R-P-AMZ,Spectrum PFC-5R-P Anti Spill Petrol Can – 5 Litre (Amazon),5065022450351
C-PFC-10R-P-AMZ,Spectrum PFC-10R-P Anti Spill Petrol Can – 10 Litre (Amazon),5065022450368
C-PFC-20R-P-AMZ,Spectrum PFC-20R-P Anti Spill Petrol Can – 20 Litre (Amazon),5065022450375
C-TG40PD-AMZ,Spectrum TG40PD Self-Propelled Petrol Lawnmower (Amazon),5065022450108
WEISWB,Webb WEISWB Electric Garden Shredder with 40L Collection Box – 2500W,
WEESR,Webb WEESR 2 in 1 Electric Scarifier & Lawn Rake,
WEPS400,Webb WEPS400 40cm (16″) Petrol Lawn Scarifier & Raker,
SWC420,Sealey SWC420 Petrol Chipper-Shredder,
SP45203,Spectrum 48″ Towed Steel Garden Lawn Roller - SP45203,5065022450504
TY7000SW,"Spectrum TY7000SW Self-Propelled Powered broom, Leaf Sweeper, Debris and Snow Sweeper",5065022450535
HRN536VK,Honda HRN 536 VK Self-Propelled Petrol Lawn Mower,
AT-2T2110447/AT2,**SHOP SOILED** Atco GT 30H Rear-Collect Lawn Tractor with Hydrostatic Drive,8008984851757
LBP-56V125,ECHO LBP-56V125 Battery Charger (56V)  ,
PAS-2620ES,ECHO PAS-2620ES Petrol  Multi Tool Power Unit  ,
MTA-AH-HD,ECHO MTA-AH-HD Hedge Trimmer Attachment  ,
XHT-240,Castel Garden XHT 240 4 Wheel-Drive Rear-Collect V-Twin Garden Tractor with Hydrostatic Drive,
QG20P,Spectrum 'Qingain' QG20P Push Petrol Lawnmower – WITH FREE BLADE WORTH £39.95!,
QG20SP,Spectrum QG20SP  Petrol Self Propelled Lawnmower – WITH FREE BLADE WORTH £39.95!,
QG18SP,Spectrum Qingain QG18SP Self Propelled Petrol Lawnmower - WITH FREE BLADE WORTH £24.95!,
QG18P,Spectrum Qingain QG18P Hand Propelled Petrol Lawnmower - WITH FREE BLADE WORTH £24.95!,
SEALEY-WPP2,"Sealey 2"" Petrol-Powered High-Lift Emergency Water Pump Kit",
WH20XT,HONDA WH20 Self Priming Water Pump,
WT30,HONDA WT30 3″ Petrol Water Pump,
EU22I,Honda EU22i Petrol Inverter Generator,
EG3600CL,Honda EG3600CL Specialist Framed Generator - 3.6KW,
CS-4920ES/45,Echo CS-4920 Petrol 2-Stroke Chainsaw (45cm Bar),
THSS100,The Handy 45kg (100lb) Salt Spreader,
CL40-SQ,Spectrum CL40-R-SQ 4.0mm Square Strimmer Line,
TY31506,Spectrum TY31506 Collection Box,5065022450542
UMS-425-LN,UMS 425 LN 4-stroke Bent Shaft Petrol Brushcutter,
TY5-7 WEDGE,Spectrum TY5-7 4 Way Log Splitter Wedge,
TY8VWEDGE,Spectrum TY8V 4 Way Log Splitter Wedge,
PARK-900-WX,Stiga Park 900 WX 4WD V-Twin Front-Cut Ride-On Lawnmower Including Combi Pro 125 QF Deck,8008984852792
Park700WX_110Combi,Stiga Park 700 WX 4WD V-Twin Front-Cut Ride-On Lawnmower Including Combi Pro 110 QF Deck,8008984852785
PARK500W_100COMBI,Stiga Park 500 W V-Twin Front-Cut Ride-On Lawnmower Including Combi 100 Q Plus Deck,
2T1315481/ST1,Stiga Estate 7122 W Rear-Collect V-Twin Garden Tractor with Hydrostatic Drive,8008984869196
2T0980473/C22,Castel Garden PTX 210 HD Rear-Collect V-Twin Garden Tractor with Hydrostatic Drive,8008984851672
TG561-SWT,Spectrum TG561-SWT Self Propelled Wheeled Trimmer,5065022450511
2T2010483/M25,Mountfield 1330M Gear Drive 2-in-1 Lawn Tractor,8008984869042
MF-827M-XDISP,Mountfield MTF66MQ Compact Rear-Collect & Side-Discharge Ride-On Mower with Manual Drive Ex Demo model,8008984869905
CS-3410,Echo CS-3410 Petrol 2-Stroke Chainsaw,
FAST175P-RET,Feider FAST175P Hand-Propelled Wheeled Garden Vacuum (Ex-Demo),3661602025692
GC-SC4240P-RTN,Einhell GC-SC 4240-P Petrol Lawn Scarifier - Refurbished,4006825638073
HF2625HTEH,Honda HF 2625 HTE Premium Lawn Tractor,
KT400-3 PRO,Spectrum KT400-3 Pro 3-in-1 Petrol Lawn Scarifier/Aerator/Sweeper-Groomer,5065022450573
R210,Rato Horizontal Engine,
FST212-RTN,Feider FST212 Petrol Lawn Scarifier - RTN,3661602022424
DCT38H,"Spectrum DCT38H 38"" Lawn Tractor with Hydrostatic Drive",5065022450528
C-MTF66-MQ,Mountfield MTF66M Compact Rear-Collect & Side-Discharge Ride-On Mower with Gear Drive,8008984509856
C-HRTF220,Feider HRTF220 Pro Two-Wheel Rear-Tine Rotary Cultivator,3661602049346
SVC-PUNCTURE-PREV,Pre-delivery Puncture Prevention Service,
DCT38M-RDM,"Spectrum DCT38M-RDM  38"" Lawn Tractor with Manual Drive",5065022450603
DCT38M-SDM,"Spectrum DCT38M-SDM  38"" Side Discharge and Mulch Lawn Tractor with Manual Drive",5065022450610
1330M-XDISP,Mountfield T30M Rear-Collect Lawn Tractor with Manual Drive - Ex Demo,8008984869042
ACC-DEFL-84CM,Rear Deflector Flor 84cm Mountfield/Stiga Tractors,
TG561-SWT-AMZ,Spectrum TG561-SWT Self Propelled Wheeled Trimmer (Amazon),5065022450511
SBS460CLM,Spectrum SBS460CLM 46cm Self-Propelled Cordless Lawn Mower — Bare Tool (Batteries & Charger Sold Separately),5065022450634
SBS40CB,Spectrum SBS40CB 40V 4.0Ah Lithium-Ion Battery Pack,5065022450689
SBSCBC,Spectrum SBSCBC 40V Standard Battery Charger (0.5A),5065022450719
SBSCSC,Spectrum SBSCSC 40V Fast Battery Charger (2A),5065022450696
SBS480CBV,Spectrum SBS480CBV 40V Cordless Leaf Blower Vacuum — Bare Tool (Battery & Charger Sold Separately),5065022450641
SBS240CPHT,"Spectrum SBS240CPHT 40V Cordless Pole Hedge Trimmer, 46cm Blade — Bare Tool (Battery & Charger Sold Separately)",5065022450665
SBSCDC,Spectrum SBSCDC 40V Dual Battery Charger (2A Fast Charge),5065022450702
SBS20CB,Spectrum SBS20CB 40V 2.0Ah Lithium-Ion Battery Pack,5065022450672
SBS220CHM,Spectrum SBS220CHM 22cm Cordless Handy Mower — Bare Tool (Battery & Charger Sold Separately),5065022450627
SBS560CHT,"Spectrum SBS560CHT 40V Cordless Hedge Trimmer, 45cm Blade — Bare Tool (Battery & Charger Sold Separately)",5065022450658
TG46SE-AMZ,Spectrum TG46SE 3-in-1 Self-Propelled Petrol Lawnmower with Electric Start (Amazon),5065022450139
SBS460CLM-BUNDLE,"Spectrum 5-Piece Cordless Garden Tool Kit — Self-Propelled Mower, Hedge Trimmer, Pole Trimmer, Handy Mower & Blower Vac",
SBS480CBV-KIT,Spectrum SBS480CBV 40V Cordless Leaf Blower Vacuum — Complete Kit (4.0Ah Battery + Fast Charger),5061122340158
SBS240CPHT-KIT,Spectrum SBS240CPHT 40V Cordless Pole Hedge Trimmer — Complete Kit (4.0Ah Battery + Fast Charger),5061122340172
SBS220CHM-KIT,Spectrum SBS220CHM 22cm Cordless Handy Mower — Complete Kit (2.0Ah Battery + Charger),5061122340141
SBS560CHT-KIT,Spectrum SBS560CHT 40V Cordless Hedge Trimmer — Complete Kit (2.0Ah Battery + Charger),5061122340165
SBS460CLM-KIT,Spectrum SBS460CLM 46cm Self-Propelled Cordless Lawn Mower — Complete Kit (2× 4.0Ah Battery + Charger),5061122340134
LPW2200,"Spectrum LPW2200 Electric Pressure Washer — 2200W, 170 Bar, Cleaning Kit Included",5065022450733
LPW1600,"Spectrum LPW1600 Electric Pressure Washer — 1600W, 130 Bar",5065022450726
a2488cdc-c2d3-4860-b7bf-9ceba5e90fe3,Mountfield T30M Gear Drive 2-in-1 Lawn Tractor with Free Trailer,
2T2010483/M25,Mountfield T30M Gear Drive 2-in-1 Lawn Tractor,8008984869042
TG480RTTR,"Spectrum TG480RTTR Rear-Tine Petrol Cultivator — 211cc, 48cm Working Width",5061122340196
TG45SC,"Spectrum TG45SC Petrol Scarifier & Aerator — 223cc, 45cm, 2-in-1",5061122340127
TG45SC-E,"Spectrum TG45SC-E Petrol Scarifier & Aerator — 223cc, 45cm, Electric Key Start",5061122340189
100134O,"Spectrum 100134O Replacement Concrete Mixer Drum — fits Belle, Build Buddy & Screwfix Mixers",5065022450740
100134O-AMZ,"Spectrum 100134O Replacement Concrete Mixer Drum — fits Belle, Build Buddy & Screwfix Mixers",5065022450740
100134S,"Spectrum 100134S Replacement Concrete Mixer Drum — fits Belle, Build Buddy & Screwfix Mixers",5065022450771
100134Y,"Spectrum  100134Y Replacement Concrete Mixer Drum — fits Belle, Build Buddy & Screwfix Mixers",5065022450764
HCS870,"Chipperfield HCS870 Petrol Scythe-Bar Mower — 87cm, 196cc Loncin Engine",5061122340295
